"No.","Time","Source","Destination","Protocol","Length","Info"
"12290","908.912337","SamsungE_05:12:68","Broadcast","802.11","134","Probe Request, SN=2, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12291","908.996948","Apple_06:58:01","Broadcast","802.11","131","Probe Request, SN=2573, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12292","909.033771","Rim_04:44:67","Broadcast","802.11","83","Probe Request, SN=121, FN=0, Flags=........, SSID=SSID_121872"
"12293","909.034353","Rim_04:44:67","Broadcast","802.11","83","Probe Request, SN=122, FN=0, Flags=........, SSID=SSID_121872"
"12294","909.174456","Apple_05:32:81","Broadcast","802.11","143","Probe Request, SN=22, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12295","909.218720","Apple_05:36:70","Broadcast","802.11","143","Probe Request, SN=21, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12296","909.248204","Apple_10:50:84","Broadcast","802.11","142","Probe Request, SN=3583, FN=0, Flags=........, SSID=SSID_137768"
"12297","909.272667","Apple_12:16:02","Broadcast","802.11","143","Probe Request, SN=19, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12298","909.392867","Apple_08:08:74","Broadcast","802.11","74","Probe Request, SN=1181, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12299","909.455541","Apple_01:22:46","Broadcast","802.11","143","Probe Request, SN=17, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12300","909.476403","Apple_01:22:46","Broadcast","802.11","143","Probe Request, SN=18, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12301","909.598146","Apple_15:45:47","Broadcast","802.11","143","Probe Request, SN=21, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12302","909.645454","Apple_12:83:75","Broadcast","802.11","143","Probe Request, SN=15, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12303","909.732347","Apple_10:52:45","Broadcast","802.11","142","Probe Request, SN=387, FN=0, Flags=........, SSID=SSID_133529"
"12304","909.792772","Apple_03:44:67","Broadcast","802.11","142","Probe Request, SN=3139, FN=0, Flags=........, SSID=SSID_139324"
"12305","909.796729","Apple_05:47:95","Broadcast","802.11","131","Probe Request, SN=197, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12306","909.814903","Apple_14:14:89","Broadcast","802.11","131","Probe Request, SN=3029, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12307","909.888294","MurataMa_02:69:37","Broadcast","802.11","252","Probe Request, SN=2, FN=0, Flags=........, SSID=SSID_034517"
"12308","909.901110","Apple_14:86:10","Broadcast","802.11","131","Probe Request, SN=585, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12309","909.991157","Apple_06:08:74","Broadcast","802.11","131","Probe Request, SN=1813, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12310","910.030412","Apple_03:35:39","Broadcast","802.11","131","Probe Request, SN=396, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12311","910.049471","Apple_08:07:93","Broadcast","802.11","85","Probe Request, SN=1140, FN=0, Flags=........, SSID=SSID_079115"
"12312","910.050351","Apple_08:07:93","Broadcast","802.11","85","Probe Request, SN=1141, FN=0, Flags=........, SSID=SSID_048006"
"12313","910.072978","Apple_07:72:59","Broadcast","802.11","85","Probe Request, SN=3520, FN=0, Flags=........, SSID=SSID_074444"
"12314","910.073717","Apple_07:72:59","Broadcast","802.11","85","Probe Request, SN=3521, FN=0, Flags=........, SSID=SSID_127233"
"12315","910.074465","Apple_07:72:59","Broadcast","802.11","85","Probe Request, SN=3522, FN=0, Flags=........, SSID=SSID_129368"
"12316","910.075097","Apple_07:72:59","Broadcast","802.11","85","Probe Request, SN=3523, FN=0, Flags=........, SSID=SSID_077222"
"12317","910.136337","Nikon_01:27:67","Broadcast","802.11","71","Probe Request, SN=0, FN=0, Flags=........, SSID=SSID_084828"
"12318","910.169232","SamsungE_13:01:16","Broadcast","802.11","60","Probe Request, SN=14, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12319","910.185477","Nokia_14:53:89","Broadcast","802.11","88","Probe Request, SN=11, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12320","910.368223","Apple_07:06:60","Broadcast","802.11","131","Probe Request, SN=8, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12321","910.400477","Apple_08:70:28","Broadcast","802.11","131","Probe Request, SN=3072, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12322","910.421229","Apple_08:70:28","Broadcast","802.11","131","Probe Request, SN=3073, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12323","910.438486","Apple_11:50:24","Broadcast","802.11","131","Probe Request, SN=3541, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12324","910.457854","Nokia_08:62:12","Broadcast","802.11","60","Probe Request, SN=1, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12325","910.568479","Nokia_14:53:89","Broadcast","802.11","88","Probe Request, SN=22, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12326","910.821976","SamsungE_11:79:53","Broadcast","802.11","134","Probe Request, SN=2, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12327","910.900229","Apple_11:12:04","Broadcast","802.11","131","Probe Request, SN=2062, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12328","910.923471","Apple_11:12:04","Broadcast","802.11","131","Probe Request, SN=2063, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12329","910.948600","Blackber_00:98:89","Broadcast","802.11","71","Probe Request, SN=1345, FN=0, Flags=........, SSID=SSID_007938"
"12330","910.949120","Blackber_00:98:89","Broadcast","802.11","71","Probe Request, SN=1346, FN=0, Flags=........, SSID=SSID_007938"
"12331","910.949593","Blackber_00:98:89","Broadcast","802.11","71","Probe Request, SN=1347, FN=0, Flags=........, SSID=SSID_007938"
"12332","910.952225","SamsungE_11:40:95","Broadcast","802.11","88","Probe Request, SN=2358, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12333","910.993122","Nokia_14:53:89","Broadcast","802.11","88","Probe Request, SN=33, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12334","911.016354","Apple_05:32:81","Broadcast","802.11","143","Probe Request, SN=21, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12335","911.018603","Apple_05:61:51","Broadcast","802.11","131","Probe Request, SN=2741, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12336","911.127103","SamsungE_09:03:81","Broadcast","802.11","134","Probe Request, SN=1, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12337","911.145977","Apple_15:60:17","Broadcast","802.11","143","Probe Request, SN=1, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12338","911.167721","SamsungE_09:03:81","Broadcast","802.11","134","Probe Request, SN=2, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12339","911.177600","Apple_06:68:51","Broadcast","802.11","142","Probe Request, SN=2515, FN=0, Flags=........, SSID=SSID_052721"
"12340","911.402830","Apple_15:45:47","Broadcast","802.11","143","Probe Request, SN=21, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12341","911.426324","Apple_15:45:47","Broadcast","802.11","143","Probe Request, SN=22, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12342","911.482450","Apple_13:36:48","Broadcast","802.11","154","Probe Request, SN=35, FN=0, Flags=........, SSID=SSID_134459"
"12343","911.515325","Apple_06:08:74","Broadcast","802.11","131","Probe Request, SN=1835, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12344","911.526206","Apple_08:67:36","Broadcast","802.11","131","Probe Request, SN=1064, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12345","911.546598","Apple_08:67:36","Broadcast","802.11","131","Probe Request, SN=1065, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12346","911.598450","Apple_09:80:82","Broadcast","802.11","131","Probe Request, SN=2441, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12347","911.631075","Apple_01:35:37","Broadcast","802.11","143","Probe Request, SN=1, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12348","911.651976","Blackber_00:98:89","Broadcast","802.11","71","Probe Request, SN=1357, FN=0, Flags=........, SSID=SSID_029917"
"12349","911.941031","Apple_09:37:87","Broadcast","802.11","143","Probe Request, SN=21, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12350","911.971282","SamsungE_07:22:67","Broadcast","802.11","134","Probe Request, SN=2, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12351","911.991530","Apple_03:43:22","Broadcast","802.11","142","Probe Request, SN=2802, FN=0, Flags=........, SSID=SSID_030796"
"12352","911.992778","Apple_03:43:22","Broadcast","802.11","142","Probe Request, SN=2803, FN=0, Flags=........, SSID=SSID_072439"
"12353","911.994022","Apple_03:43:22","Broadcast","802.11","142","Probe Request, SN=2804, FN=0, Flags=........, SSID=SSID_105897"
"12354","911.995274","Apple_03:43:22","Broadcast","802.11","142","Probe Request, SN=2805, FN=0, Flags=........, SSID=SSID_139578"
"12355","912.000211","Apple_03:43:22","Broadcast","802.11","142","Probe Request, SN=2809, FN=0, Flags=........, SSID=SSID_129368"
"12356","912.001405","Apple_03:43:22","Broadcast","802.11","142","Probe Request, SN=2810, FN=0, Flags=........, SSID=SSID_002761"
"12357","912.146415","Apple_15:46:76","Broadcast","802.11","143","Probe Request, SN=22, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12358","912.239779","SamsungE_13:04:47","Broadcast","802.11","142","Probe Request, SN=30, FN=0, Flags=........, SSID=SSID_133529"
"12359","912.285654","Apple_06:95:60","Broadcast","802.11","131","Probe Request, SN=3569, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12360","912.350337","Blackber_00:98:89","Broadcast","802.11","71","Probe Request, SN=1369, FN=0, Flags=........, SSID=SSID_106556"
"12361","912.352960","Blackber_00:98:89","Broadcast","802.11","71","Probe Request, SN=1371, FN=0, Flags=........, SSID=SSID_106556"
"12362","912.433447","Nokia_08:63:09","Broadcast","802.11","88","Probe Request, SN=1, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12363","912.469595","Nokia_12:31:31","Broadcast","802.11","88","Probe Request, SN=363, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12364","912.512591","Apple_07:00:92","Broadcast","802.11","85","Probe Request, SN=3058, FN=0, Flags=........, SSID=SSID_008363"
"12365","912.514091","Apple_07:00:92","Broadcast","802.11","85","Probe Request, SN=3060, FN=0, Flags=........, SSID=SSID_047591"
"12366","912.514834","Apple_07:00:92","Broadcast","802.11","85","Probe Request, SN=3061, FN=0, Flags=........, SSID=SSID_079786"
"12367","912.519580","Apple_09:12:25","Broadcast","802.11","143","Probe Request, SN=22, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12368","912.559966","Apple_08:67:36","Broadcast","802.11","131","Probe Request, SN=1087, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12369","912.578335","SamsungE_05:00:54","Broadcast","802.11","134","Probe Request, SN=1, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12370","912.680617","Motorola_12:36:19","Broadcast","802.11","223","Probe Request, SN=2377, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12371","912.689156","Motorola_12:36:19","Broadcast","802.11","223","Probe Request, SN=2378, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12372","912.701649","Nokia_12:31:31","Broadcast","802.11","88","Probe Request, SN=374, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12373","912.749913","Apple_08:78:84","Broadcast","802.11","143","Probe Request, SN=18, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12374","912.828793","SamsungE_13:29:44","Broadcast","802.11","145","Probe Request, SN=575, FN=0, Flags=........, SSID=SSID_093199"
"12375","912.850537","SamsungE_13:29:44","Broadcast","802.11","145","Probe Request, SN=576, FN=0, Flags=........, SSID=SSID_093199"
"12376","912.928411","Nokia_06:19:72","Broadcast","802.11","88","Probe Request, SN=27, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12377","912.982527","5e:0a:5b:07:64:45","Broadcast","802.11","313","Probe Request, SN=1100, FN=0, Flags=........, SSID=SSID_031392"
"12378","913.053401","Blackber_00:98:89","Broadcast","802.11","71","Probe Request, SN=1383, FN=0, Flags=........, SSID=SSID_071861"
"12379","913.063666","MurataMa_07:71:23","Broadcast","802.11","134","Probe Request, SN=1, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12380","913.259911","Apple_08:10:55","Broadcast","802.11","85","Probe Request, SN=1350, FN=0, Flags=........, SSID=SSID_075735"
"12381","913.260668","Apple_08:10:55","Broadcast","802.11","85","Probe Request, SN=1351, FN=0, Flags=........, SSID=SSID_004664"
"12382","913.270034","Apple_15:45:47","Broadcast","802.11","143","Probe Request, SN=21, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12383","913.290667","Apple_15:45:47","Broadcast","802.11","143","Probe Request, SN=22, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12384","913.374177","Apple_06:08:74","Broadcast","802.11","131","Probe Request, SN=1857, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12385","913.536377","Apple_12:86:74","Broadcast","802.11","143","Probe Request, SN=17, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12386","913.556046","Apple_12:86:74","Broadcast","802.11","143","Probe Request, SN=18, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12387","913.567945","Apple_08:24:91","Broadcast","802.11","143","Probe Request, SN=21, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12388","913.578048","Apple_11:14:19","Broadcast","802.11","131","Probe Request, SN=1672, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12389","913.755154","Blackber_00:98:89","Broadcast","802.11","71","Probe Request, SN=1393, FN=0, Flags=........, SSID=SSID_075983"
"12390","913.757043","Blackber_00:98:89","Broadcast","802.11","71","Probe Request, SN=1395, FN=0, Flags=........, SSID=SSID_075983"
"12391","913.786530","Blackber_00:98:89","Broadcast","802.11","71","Probe Request, SN=1398, FN=0, Flags=........, SSID=SSID_075983"
"12392","913.812546","Apple_08:20:20","Broadcast","802.11","134","Probe Request, SN=2, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12393","913.905169","Apple_05:61:51","Broadcast","802.11","131","Probe Request, SN=2784, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12394","913.925308","Apple_05:61:51","Broadcast","802.11","131","Probe Request, SN=2785, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12395","914.006772","Apple_09:09:58","Broadcast","802.11","143","Probe Request, SN=9, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12396","914.059238","Apple_15:06:14","Broadcast","802.11","131","Probe Request, SN=2207, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12397","914.069141","SonyMobi_10:96:33","Broadcast","802.11","134","Probe Request, SN=975, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12398","914.081300","Apple_15:06:14","Broadcast","802.11","131","Probe Request, SN=2208, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12399","914.192401","Apple_08:51:49","Broadcast","802.11","142","Probe Request, SN=2441, FN=0, Flags=........, SSID=SSID_097564"
"12400","914.197414","Apple_08:51:49","Broadcast","802.11","142","Probe Request, SN=2445, FN=0, Flags=........, SSID=SSID_136369"
"12401","914.283782","Apple_04:36:38","Broadcast","802.11","131","Probe Request, SN=2649, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12402","914.397655","Apple_08:67:36","Broadcast","802.11","131","Probe Request, SN=1108, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12403","914.418037","Apple_08:67:36","Broadcast","802.11","131","Probe Request, SN=1109, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12404","914.457908","Blackber_00:98:89","Broadcast","802.11","71","Probe Request, SN=1407, FN=0, Flags=........, SSID=SSID_033269"
"12405","914.574310","Rim_05:22:68","Broadcast","802.11","100","Probe Request, SN=105, FN=0, Flags=........, SSID=SSID_124054"
"12406","914.578300","Rim_05:22:68","Broadcast","802.11","100","Probe Request, SN=106, FN=0, Flags=........, SSID=SSID_124054"
"12407","914.585669","Rim_05:22:68","Broadcast","802.11","100","Probe Request, SN=107, FN=0, Flags=........, SSID=SSID_124054"
"12408","914.706534","HuaweiTe_13:42:70","Broadcast","802.11","134","Probe Request, SN=1, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12409","914.726400","HuaweiTe_13:42:70","Broadcast","802.11","134","Probe Request, SN=2, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12410","914.903183","Nokia_12:14:20","Broadcast","802.11","88","Probe Request, SN=0, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12411","914.907791","Nokia_12:14:20","Broadcast","802.11","88","Probe Request, SN=1, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12412","915.128950","Apple_08:54:65","Broadcast","802.11","131","Probe Request, SN=1548, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12413","915.150023","Apple_08:54:65","Broadcast","802.11","131","Probe Request, SN=1549, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12414","915.160459","Blackber_00:98:89","Broadcast","802.11","71","Probe Request, SN=1418, FN=0, Flags=........, SSID=SSID_094208"
"12415","915.211027","Apple_08:08:74","Broadcast","802.11","74","Probe Request, SN=1224, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12416","915.229534","Apple_08:08:74","Broadcast","802.11","74","Probe Request, SN=1225, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12417","915.239655","Apple_15:46:76","Broadcast","802.11","143","Probe Request, SN=21, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12418","915.323026","Nokia_12:14:20","Broadcast","802.11","99","Probe Request, SN=26, FN=0, Flags=........, SSID=SSID_002450"
"12419","915.327908","Nokia_12:14:20","Broadcast","802.11","99","Probe Request, SN=27, FN=0, Flags=........, SSID=SSID_002450"
"12420","915.500652","Apple_06:57:14","Broadcast","802.11","142","Probe Request, SN=36, FN=0, Flags=........, SSID=SSID_106989"
"12421","915.544236","Apple_07:45:21","Broadcast","802.11","143","Probe Request, SN=1, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12422","915.856405","Apple_03:44:67","Broadcast","802.11","131","Probe Request, SN=3304, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12423","915.876699","Apple_03:44:67","Broadcast","802.11","131","Probe Request, SN=3305, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12424","915.926849","Apple_15:06:14","Broadcast","802.11","131","Probe Request, SN=2229, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12425","915.947195","Apple_15:06:14","Broadcast","802.11","131","Probe Request, SN=2230, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12426","915.972904","Apple_04:67:77","Broadcast","802.11","131","Probe Request, SN=3009, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12427","916.006032","Nokia_15:11:90","Broadcast","802.11","60","Probe Request, SN=1, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12428","916.010278","Nokia_15:11:90","Broadcast","802.11","60","Probe Request, SN=2, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12429","916.129668","Apple_16:08:65","Broadcast","802.11","85","Probe Request, SN=3265, FN=0, Flags=........, SSID=SSID_097469"
"12430","916.186027","Apple_16:14:30","Broadcast","802.11","74","Probe Request, SN=2106, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12431","916.322253","Apple_09:70:47","Broadcast","802.11","131","Probe Request, SN=3666, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12432","916.518420","Apple_14:28:75","Broadcast","802.11","131","Probe Request, SN=358, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12433","916.586082","MurataMa_02:70:76","Broadcast","802.11","134","Probe Request, SN=283, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12434","916.598578","SamsungE_12:50:16","Broadcast","802.11","131","Probe Request, SN=1260, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12435","916.629960","MurataMa_02:70:76","Broadcast","802.11","134","Probe Request, SN=284, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12436","916.717615","Apple_08:81:42","Broadcast","802.11","131","Probe Request, SN=1278, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12437","916.879402","Apple_05:32:81","Broadcast","802.11","143","Probe Request, SN=21, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12438","916.984507","Apple_05:36:70","Broadcast","802.11","143","Probe Request, SN=22, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12439","917.056426","SamsungE_10:83:26","Broadcast","802.11","283","Probe Request, SN=1, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12440","917.094877","Apple_10:67:71","Broadcast","802.11","143","Probe Request, SN=9, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12441","917.096980","SamsungE_14:03:86","Broadcast","802.11","134","Probe Request, SN=1, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12442","917.138058","SamsungE_14:03:86","Broadcast","802.11","134","Probe Request, SN=2, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12443","917.158464","Apple_15:46:76","Broadcast","802.11","143","Probe Request, SN=2, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12444","917.201372","Apple_09:50:02","Broadcast","802.11","74","Probe Request, SN=2309, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12445","917.275488","SamsungE_09:03:81","Broadcast","802.11","134","Probe Request, SN=1, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12446","917.317261","Apple_12:93:78","Broadcast","802.11","145","Probe Request, SN=1, FN=0, Flags=........, SSID=SSID_033394"
"12447","917.319863","Apple_00:60:72","Broadcast","802.11","63","Probe Request, SN=1095, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12448","917.497862","SamsungE_07:19:79","Broadcast","802.11","134","Probe Request, SN=2, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12449","917.549377","Apple_12:17:87","Broadcast","802.11","142","Probe Request, SN=166, FN=0, Flags=........, SSID=SSID_101703"
"12450","917.551753","Apple_12:17:87","Broadcast","802.11","142","Probe Request, SN=168, FN=0, Flags=........, SSID=SSID_129368"
"12451","917.599650","Apple_16:09:06","Broadcast","802.11","85","Probe Request, SN=715, FN=0, Flags=........, SSID=SSID_139578"
"12452","917.600374","Apple_16:09:06","Broadcast","802.11","85","Probe Request, SN=716, FN=0, Flags=........, SSID=SSID_040934"
"12453","917.601247","Apple_16:09:06","Broadcast","802.11","85","Probe Request, SN=717, FN=0, Flags=........, SSID=SSID_106556"
"12454","917.601996","Apple_16:09:06","Broadcast","802.11","85","Probe Request, SN=718, FN=0, Flags=........, SSID=SSID_042479"
"12455","917.602745","Apple_16:09:06","Broadcast","802.11","85","Probe Request, SN=719, FN=0, Flags=........, SSID=SSID_024414"
"12456","917.604239","Apple_16:09:06","Broadcast","802.11","85","Probe Request, SN=721, FN=0, Flags=........, SSID=SSID_098660"
"12457","917.604990","Apple_16:09:06","Broadcast","802.11","85","Probe Request, SN=722, FN=0, Flags=........, SSID=SSID_122492"
"12458","917.605747","Apple_16:09:06","Broadcast","802.11","85","Probe Request, SN=723, FN=0, Flags=........, SSID=SSID_031472"
"12459","917.606490","Apple_16:09:06","Broadcast","802.11","85","Probe Request, SN=724, FN=0, Flags=........, SSID=SSID_041070"
"12460","917.607273","Apple_16:09:06","Broadcast","802.11","85","Probe Request, SN=725, FN=0, Flags=........, SSID=SSID_002859"
"12461","917.814918","SamsungE_11:40:95","Broadcast","802.11","88","Probe Request, SN=2371, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12462","918.107201","NokiaDan_03:24:42","Broadcast","802.11","60","Probe Request, SN=0, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12463","918.195550","Apple_04:72:33","Broadcast","802.11","131","Probe Request, SN=2653, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12464","918.196792","Apple_15:06:14","Broadcast","802.11","131","Probe Request, SN=2251, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12465","918.229120","Rim_09:99:34","Broadcast","802.11","100","Probe Request, SN=2058, FN=0, Flags=........, SSID=SSID_093372"
"12466","918.270782","Apple_05:47:95","Broadcast","802.11","131","Probe Request, SN=318, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12467","918.325693","Apple_05:47:95","Broadcast","802.11","131","Probe Request, SN=319, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12468","918.529997","Apple_12:83:75","Broadcast","802.11","143","Probe Request, SN=4, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12469","918.548660","NokiaDan_03:24:42","Broadcast","802.11","71","Probe Request, SN=26, FN=0, Flags=........, SSID=SSID_134708"
"12470","918.611909","Apple_09:16:02","Broadcast","802.11","154","Probe Request, SN=2073, FN=0, Flags=........, SSID=SSID_134459"
"12471","918.804250","SamsungE_11:26:99","Broadcast","802.11","134","Probe Request, SN=2, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12472","918.828864","Apple_13:36:12","Broadcast","802.11","143","Probe Request, SN=9, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12473","918.846284","SamsungE_06:33:59","Broadcast","802.11","134","Probe Request, SN=1, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12474","918.871784","Apple_09:36:06","Broadcast","802.11","143","Probe Request, SN=21, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12475","918.950782","NokiaDan_03:24:42","Broadcast","802.11","71","Probe Request, SN=52, FN=0, Flags=........, SSID=SSID_136978"
"12476","919.042667","Apple_08:28:63","Broadcast","802.11","143","Probe Request, SN=18, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12477","919.138527","Apple_15:45:47","Broadcast","802.11","143","Probe Request, SN=21, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12478","919.298163","SamsungE_07:24:10","Broadcast","802.11","134","Probe Request, SN=2, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12479","919.434355","NokiaDan_03:24:42","Broadcast","802.11","71","Probe Request, SN=78, FN=0, Flags=........, SSID=SSID_137223"
"12480","919.496371","SamsungE_07:28:19","Broadcast","802.11","145","Probe Request, SN=2, FN=0, Flags=........, SSID=SSID_001040"
"12481","919.531560","SamsungE_07:28:19","Broadcast","802.11","145","Probe Request, SN=6, FN=0, Flags=........, SSID=SSID_077680"
"12482","919.533175","SamsungE_07:28:19","Broadcast","802.11","145","Probe Request, SN=7, FN=0, Flags=........, SSID=SSID_001040"
"12483","919.536927","SamsungE_07:28:19","Broadcast","802.11","145","Probe Request, SN=8, FN=0, Flags=........, SSID=SSID_001041"
"12484","919.538548","SamsungE_07:28:19","Broadcast","802.11","145","Probe Request, SN=9, FN=0, Flags=........, SSID=SSID_122092"
"12485","919.666977","Apple_02:76:53","Broadcast","802.11","131","Probe Request, SN=2366, FN=0, Flags=........, SSID=Wildcard (Broadcast)"
"12486","919.758539","Apple_07:00:43","Broadcast","802.11","85","Probe Request, SN=580, FN=0, Flags=........, SSID=SSID_009997"
"12487","919.759281","Apple_07:00:43","Broadcast","802.11","85","Probe Request, SN=581, FN=0, Flags=........, SSID=SSID_059168"
"12488","919.760030","Apple_07:00:43","Broadcast","802.11","85","Probe Request, SN=582, FN=0, Flags=........, SSID=SSID_001632"
"12489","919.760783","Apple_07:00:43","Broadcast","802.11","85","Probe Request, SN=583, FN=0, Flags=........, SSID=SSID_084782"
